judul,isi,tanggal,kategori
"Bus Transjakarta dan Motor Kecelakaan di Kemayoran, Satu Korban Dibawa ke RS"," JAKARTA, KOMPAS.com - Bus Transjakarta terlibat kecelakaan dengan sepeda motor diKemayoran, Jakarta Pusat, Senin (9/9/2024). Kepala Departemen Humas dan CSR PT Transjakarta Ayu Wardhani menuturkan, korban telah dibawa ke rumah sakit Columbia Asia. ""Betul (kecelakaan), bus operator PKT110. Semalam korban langsung mendapat perawatan di RS Columbia Asia,"" ujar Ayu saat dikonfirmasi awak media, Selasa (10/9/2024). Baca juga: Pekerja TransJakarta Sebut Sistem Upah Sopir JakLingko Sudah Sesuai Aturan Dari video yang diunggah di media sosial Instagram, pengendara motor berada di bawah kolong bus Transjakarta. Ayu memastikan, korban dibawa ke rumah sakit dalam kondisi sadar. Perwakilan PT Transjakarta juga ikut mengantar korban ke RS. ""Dari Transjakarta dan operator, membersamai korban di RS dan korban dalam kondisi sadar,"" ujarnya. Ayu menyebut ada satu korban dalam kecelakaan ini. Namun, ia tidak menjelaskan kronologi kejadian tersebut. Berdasarkan unggahan akun Instagram @info_jakartapusat, kecelakaan melibatkan Transjakarta dan pengendara motor terjadi di Simpang ITC Cempaka Mas, Kemayoran, Jakarta Pusat, Senin (9/9/2024). Akibat dari kejadian itu, pengendara motor masuk ke kolong bus Transjakarta. Saat ini, korban sudah dievakuasi dan dibawa ke rumah sakit terdekat untuk diberi pertolongan medis. ","Kompas.com - 10/09/2024, 11:52 WIB",Megapolitan
DPR Tetapkan Iffa Rosita Komisioner KPU Pengganti Hasyim Asy'ari,"JAKARTA, KOMPAS.com - Dewan Perwakilan Rakyat (DPR) RI menetapkan Iffa Rosita sebagai Komisioner Komisi Pemilihan Umum (KPU) menggantikan Hasyim Asy'ari yang dipecat karena pelanggaran etik.  Hal ini ditetapkan dalam Rapat Paripurna yang digelar di Gedung MPR/DPR RI, Jakarta, Selasa (10/9/2024). Rapat ini dipimpin Ketua DPR RI Puan Maharani.  ""Apakah laporan komisi dua DPR RI atas penetapan pergantian antarwaktu anggota komisi KPK anggota KPU masa jabatan tahun 2022-2027 tersebut dapat disetujui dan ditetapkan. Terima kasih,"" kata Puan di Gedung DPR RI, Jakarta, Selasa (10/9/2024). Baca juga: Jokowi Teken Keppres Pemecatan Ketua KPU Hasyim Asyari  Diberitakan sebelumnya, Ketua Komisi II DPR RI Ahmad Doli Kurnia mengungkap, pihaknya sudah memproses Iffa sebelum melaporkan hal ini dalam rapat paripurna.  Setelah disahkan dalam rapat paripuna, DPR akan menyampaikannnya ke Presiden RI Joko Widodo agar Iffa segera dilantik.  ""Waktu itu ditegaskan saudara Iffa bersedia terus kami sudah putuskan kami sampaikan ke pimpinan DPR. Nah hari ini diagendakan untuk dibacakan dan menjadi keputusan paripurna, keputusan DPR,"" ucap dia. Iffa merupakan anggota KPU Kalimantan Timur yang mengepalai Divisi Data dan Informasi sejak 2019. Baca juga: Hari Ini, DPR RI Akan Sahkan Iffa Rosita Jadi Komisioner KPU RI  Iffa dikenal aktif di dalam organisasi Muhammadiyah sejak berkuliah di Universitas Mulawarman maupun di luar kampus.  Perempuan kelahiran 30 April 1979 di Samarinda itu pernah menjabat sebagai pengurus daerah Aisyiyah Kota Bontang serta menjadi dosen di STIR Muhammadiyah Samarinda. ","Kompas.com - 10/09/2024, 11:48 WIB",Nasional
"Anies Mau Bikin Partai, Golkar: Enggak Ada yang Larang","JAKARTA, KOMPAS.com - Wakil Ketua Umum Partai Golkar sekaligus Ketua Komisi II DPR Ahmad Doli Kurnia mengatakan, setiap warga negara Indonesia (WNI) dijamin oleh konstitusi untuk melakukan aktivitas apa saja, termasuk membuat partai politik. Doli merespons mengenai rencana Anies Baswedan yang ingin membuat partai sendiri usai gagal maju Pilkada Jakarta 2024. ""Saya kira kan setiap WNI dijamin oleh konstitusi untuk melakuakan aktivitas apa saja ya, di Pasal 28 jangankan parpol, ormas saja boleh gitu,"" ujar Doli di Gedung DPR, Senayan, Jakarta, Selasa (10/9/2024). ""Jadi kita semua punya hak secara individual yang dijamin konstitusi untuk berserikat dan berkumpul seperti yang dicantumkan dalam UUD 45 itu,"" sambungnya. Baca juga: Berebut Suara Pendukung Anies Baswedan pada Pilkada Jakarta... Maka dari itu, Doli mempersilakan Anies atau siapapun itu membuat partai sendiri. Dia mengingatkan bahwa tidak ada masyarakat di Indonesia yang dilarang membentuk parpol. ""Toh selama ini juga banyak masyarakat Indonesia yang juga membentuk parpol, enggak ada yang larang kan. Teman-teman yang mengatasnamakan buruh, membuat Partai Buruh,"" kata Doli. Menurutnya, Anies juga memiliki hak untuk membentuk partai ataupun organisasinya sendiri. ""Jadi saya kira itu hak Pak Anies, hak setiap warga negara untuk membentuk organisasi apapun, termasuk organisasi parpol,"" imbuhnya. Sebelumnya, Anies Baswedan mengatakan, wacananya untuk mendirikan partai politik masih dalam kajian. Ia tak mau terburu-buru dalam mengambil keputusan. Baca juga: Soal Mendirikan Partai, Anies Baswedan: Sedang dalam Proses Kajian... Adapun Anies pada akhir Agustus lalu menyebutkan bahwa pendirian organisasi massa (ormas) atau partai politik menjadi opsi sebagai pembuka jalan perubahan. Anies Baswedan membuka peluang untuk mendirikan partai baru. Hal itu disampaikan Anies Baswedan dalam siaran youtube pada 30 Agustus 2024. ""Itu semua sedang dalam proses kajian nanti kita lihat,"" ujar Anies Baswedan saat menjawab pertanyaan wartawan usai menjadi pembicara diskusi di Wisma Kagama, UGM, Senin (9/09/2024). Mantan Menteri Pendidikan dan Kebudayaan ini berjanji akan menyampaikan ke publik setelah ada kejelasan terkait rencananya tersebut. ""Nanti begitu sudah ada arahnya, pasti diumumkan,"" ungkapnya. ","Kompas.com - 10/09/2024, 11:45 WIB",Nasional
"Ungkap Kegiatan Berkantor di IKN, Jokowi: Rapat Menteri, Menerima Tamu, hingga ""Groundbreaking""","JAKARTA, KOMPAS.com - Presiden Joko Widodo mengungkapkan sejumlah kegiatannya saat berkantor di Ibu Kota Nusantara (IKN), Kalimantan Timur, mulai pekan ini. Kegiatan tersebut meliputi rapat dengan menteri Kabinet Indonesia Maju hingga bertemu dengan tamu negara. Kegiatan ini sama halnya dengan yang dilakoninya di Istana Kepresidenan Jakarta, hampir setiap hari. Bedanya, akan ada peletakan batu pertama (groundbreaking) tanda dimulainya pembangunan sejumlah sarana prasarana di IKN. ""Ya rapat-rapat dengan menteri, menerima tamu-tamu seperti biasanya dan juga groundbreaking beberapa investor yang masuk,"" kata Jokowi dalam keterangannya usai meninjau Pasar Tradisional Delimas Lubuk Pakam, Deli Serdang, Sumatera Utara, dikutip dari tayangan YouTube Sekretariat Presiden, Selasa (10/9/2024). Baca juga: Jokowi Tak Sepenuhnya Berkantor di IKN hingga Purnatugas: Saya Muter ke Semua Daerah Kendati demikian Kepala Negara menyatakan, dirinya tidak sepenuhnya berkantor selama 40 hari di IKN. Selama waktu-waktu tersebut, ia bakal melakukan kunjungan kerja ke berbagai daerah di Indonesia. ""Ndak (40 hari), saya muter. Saya muter ke semua daerah. Ndak, ndak, ndak. Saya muter ke daerah hanya mungkin berangkatnya dari IKN, gitu,"" kata Jokowi. Mantan Wali Kota Solo ini menyatakan akan memanfaatkan bandara VVIP yang baru dibangun untuk berangkat ke daerah lain dari IKN, jika bandara tersebut sudah jadi. Presiden akan melihat terlebih dahulu kondisi bandara sebelum dipakai. ""Ya nanti kita melihat kondisinya. Kalau bandara baru siap untuk bisa terbang ya dari bandara baru. Kalau ndak, ya dari Balikpapan,"" tuturnya. Baca juga: Jokowi Ngantor di IKN, Bagaimana Kesiapan Infrastrukturnya? Sebelumnya diberitakan, Presiden Jokowi akan berkantor di IKN hingga 19 Oktober 2024 atau selama 40 hari. Deputi Protokol, Pers, dan Media Sekretariat Presiden Yusuf Permana menyampaikan, Istana Negara dan Istana Garuda di IKN sudah siap ditempati Presiden Jokowi hingga purnatugas. ""Bapak Presiden dapat berkantor di Istana IKN, sebagaimana beliau berkantor seperti biasa di Istana Merdeka Jakarta,"" kata Yusuf kepada Kompas.com, Senin (9/9/2024). Nantinya, agenda yang dikerjakan Kepala Negara di IKN bervariasi, mulai dari audiensi hingga sidang kabinet. Agenda tersebut kata Yusuf, tidak berbeda jauh dengan kegiatan yang dilakukan Presiden Jokowi di Istana Kepresidenan Jakarta. ""Kegiatan audiensi, rapat terbatas, sidang kabinet paripurna, pengarahan, dan lain-lain adalah kegiatan yang sering beliau lakukan di Istana,"" tuturnya. Sementara, Kepala Sekretariat Presiden (Kasetpres) Heru Budi Hartono, menyatakan, Presiden Jokowi akan melakukan kunjungan kerja ke sejumlah daerah dan luar kota, dengan titik keberangkatan dari IKN selama kurun waktu tersebut. Di samping itu, sejumlah rapat bersama para pejabat terkait juga bakal dilaksanakan di sana. ""Beliau kerja di sana sambil mengundang yang terkait untuk rapat,"" katanya. ","Kompas.com - 10/09/2024, 11:41 WIB",Nasional
Hukuman SYL Diperberat Jadi 12 Tahun di Tingkat Banding,"JAKARTA, KOMPAS.com - Pengadilan Tinggi (PT) DKI Jakarta memperberat hukuman mantan Menteri Pertanian (Mentan), Syahrul Yasin Limpo (SYL) menjadi 12 tahun penjara dalam kasus dugaan pemerasan di lingkungan Kementerian Pertanian (Kementan).  Putusan ini mengubah hukuman pidana badan dan pidana uang pengganti yang dijatuhkan Majelis Hakim Pengadilan Tindak Pidana Korupsi (Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat nomor 20/Pid.Sus-TPK/2024/PN Jkt.Pst tertanggal 11 Juli 2024.  “Menjatuhkan pidana terhadap terdakwa Syahrul Yasin Limpo oleh karena itu dengan pidana penjara selama 12 tahun,” Kata Ketua Majelis Hakim Artha Theresia dalam sidang di Pengadilan Tinggi Jakarta, Selasa (10/9/2024).  Baca juga: Serahkan Memori Banding, Jaksa KPK Minta SYL Dipenjara dan Ganti Rugi Sesuai Tuntutan  Selain pidana badan, Majelis Hakim Tinggi juga menjatuhkan pidana denda sebesar Rp 500 juta subsider 4 bulan kurungan kepada SYL  Tidak hanya itu, Majelis Hakim Pengadilan Tinggi juga mengubah hukuman tambahan berupa pembayaran uang pengganti menjadi Rp 44.269.777.204 ditambah 30.000 dollar AS.  Hukuman ini lebih berat daripada vonis 10 tahun penjara yang dijatuhkan Pengadilan Tipikor Jakarta. Di tingkat pertama, mantan Gubernur Sulawesi Selatan (Sulsel) itu juga hanya dijatuhi pidana denda sebesar Rp 300 juta subsider empat bulan kurungan.   Baca juga: Polda Metro Jaya Kantongi Alat Bukti dalam Perkara Firli Bahuri di Luar Pemerasan SYL  Kemudian, SYL juga dijatuhi pidana uang pengganti sebesar Rp 14.147.144.786 dan 30.000 dollar Amerika Serikat (AS).  Adapun perkara nomor 46/PID.SUS-TPK/2024/PT DKI ini bakal diadili oleh Hakim Artha Theresia sebagai Ketua Majelis bersama Hakim Subachran Hardi Mulyono, Hakim Teguh Hariyanto, Hakim Anthon R. Saragih dan Hakim Hotma Maya Marbun sebagai anggota Majelis.  Eks Politikus Partai Nasdem itu dinilai terbukti secara sah dan meyakinkan menurut hukum telah melakukan pemerasan di lingkungan Kementan RI.  Majelis Hakim menilai, SYL telah melanggar Pasal 12 huruf e Juncto Pasal 18 Undang-Undang RI Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi Juncto Pasal 55 Ayat (1) ke-1 Kitab Undang-Undang Hukum Pidana (KUHP) Juncto Pasal 64 Ayat (1) KUHP sebagaimana dakwaan Pertama. ","Kompas.com - 10/09/2024, 11:33 WIB",Nasional
Hukuman SYL Diperberat Jadi 12 Tahun di Tingkat Banding,"JAKARTA, KOMPAS.com - Pengadilan Tinggi (PT) DKI Jakarta memperberat hukuman mantan Menteri Pertanian (Mentan), Syahrul Yasin Limpo (SYL) menjadi 12 tahun penjara dalam kasus dugaan pemerasan di lingkungan Kementerian Pertanian (Kementan).  Putusan ini mengubah hukuman pidana badan dan pidana uang pengganti yang dijatuhkan Majelis Hakim Pengadilan Tindak Pidana Korupsi (Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat nomor 20/Pid.Sus-TPK/2024/PN Jkt.Pst tertanggal 11 Juli 2024.  “Menjatuhkan pidana terhadap terdakwa Syahrul Yasin Limpo oleh karena itu dengan pidana penjara selama 12 tahun,” Kata Ketua Majelis Hakim Artha Theresia dalam sidang di Pengadilan Tinggi Jakarta, Selasa (10/9/2024).  Baca juga: Serahkan Memori Banding, Jaksa KPK Minta SYL Dipenjara dan Ganti Rugi Sesuai Tuntutan  Selain pidana badan, Majelis Hakim Tinggi juga menjatuhkan pidana denda sebesar Rp 500 juta subsider 4 bulan kurungan kepada SYL  Tidak hanya itu, Majelis Hakim Pengadilan Tinggi juga mengubah hukuman tambahan berupa pembayaran uang pengganti menjadi Rp 44.269.777.204 ditambah 30.000 dollar AS.  Hukuman ini lebih berat daripada vonis 10 tahun penjara yang dijatuhkan Pengadilan Tipikor Jakarta. Di tingkat pertama, mantan Gubernur Sulawesi Selatan (Sulsel) itu juga hanya dijatuhi pidana denda sebesar Rp 300 juta subsider empat bulan kurungan.   Baca juga: Polda Metro Jaya Kantongi Alat Bukti dalam Perkara Firli Bahuri di Luar Pemerasan SYL  Kemudian, SYL juga dijatuhi pidana uang pengganti sebesar Rp 14.147.144.786 dan 30.000 dollar Amerika Serikat (AS).  Adapun perkara nomor 46/PID.SUS-TPK/2024/PT DKI ini bakal diadili oleh Hakim Artha Theresia sebagai Ketua Majelis bersama Hakim Subachran Hardi Mulyono, Hakim Teguh Hariyanto, Hakim Anthon R. Saragih dan Hakim Hotma Maya Marbun sebagai anggota Majelis.  Eks Politikus Partai Nasdem itu dinilai terbukti secara sah dan meyakinkan menurut hukum telah melakukan pemerasan di lingkungan Kementan RI.  Majelis Hakim menilai, SYL telah melanggar Pasal 12 huruf e Juncto Pasal 18 Undang-Undang RI Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi Juncto Pasal 55 Ayat (1) ke-1 Kitab Undang-Undang Hukum Pidana (KUHP) Juncto Pasal 64 Ayat (1) KUHP sebagaimana dakwaan Pertama. ","Kompas.com - 10/09/2024, 11:33 WIB",Nasional
"Desak RUU PPRT Disahkan, Para Pekerja Rumah Tangga Akan Terus Gelar Aksi di Gedung DPR","JAKARTA, KOMPAS.com - Sejumlah pekerja rumah tangga (PRT) menggelar aksi menuntut pengesahan Rancangan Undang-undang Perlindungan Pekerja Rumah Tangga (RUU PPRT) di depan Gedung DPR RI, Jakarta Pusat, Selasa (10/9/2024). Para pekerja ini mengancam akan terus melakukan aksi di depan Gedung DPR jika RUU yang telah mangkrak selama 20 tahun itu tak kunjung disahkan. “Setiap hari, kami akan melakukan aksi dari pukul 10.00-11.00 di depan Gedung DPR RI hingga RUU PPRT disahkan,” ujar Staf Advokasi Jala PRT, Jumisih, saat ditemui di lokasi aksi, Selasa. Jumisih menilai, para wakil rakyat di parlemen tidak mematuhi tata tertib proses legislasi. Sebab, selama 20 tahun RUU PPRT digantung tanpa kejelasan. Padahal, nasib 10 juta PRT baik di dalam maupun luar negeri sangat ditentukan oleh undang-undang tersebut. Baca juga: Ada Demo Kawal RUU PPRT di Depan Gedung DPR, 949 Personel TNI-Polri Dikerahkan “Para PRT prihatin karena draf RUU PPRT yang sangat minim perlindungan ini masih saja dikulik dan tidak segera disahkan,” katanya. Jumasih menyebut, RUU PPRT ini harus segera disahkan karena para pekerja membutuhkan perlindungan hukum yang jelas. “Kami menuntut agar pimpinan DPR mengedepankan nilai-nilai kemanusiaan karena semua hasil analisis, baik ekonomi, politik, sosial, maupun hukum menunjukkan dampak positif dari pengesahan RUU PPRT bagi bangsa dan negara,” tegas dia. Adapun dalam aksi tersebut, massa membawa sejumlah poster dan spanduk besar berwarna merah terang. Spanduk dan poster ini bertuliskan “Kawal sampai legal, sahkan UU PPRT September 2024.” Para peserta aksi memakai baju warna merah dan hitam bertuliskan “PRT=Pekerja Rumah Tangga”. Peserta aksi yang merupakan para PRT ini mengaku sudah mengantongi izin dari pemberi kerja untuk ikut demonstrasi. Salah satu peserta aksi yang enggan disebutkan namanya mengatakan, pedemo mayoritas bekerja di sekitar Jakarta Selatan. Selain menyuarakan aspirasi lewat spanduk, para pekerja ini juga sempat melakukan aksi simbolik dengan menyapu jalan depan gerbang DPR. Berdasarkan pantauan Kompas.com, aksi ini dimulai sekitar pukul 10.00 dan berakhir pada pukul 10.40 WIB. Diketahui, 20 tahun sudah RUU PPRT disodorkan, disusun, bahkan dijadikan RUU inisiatif DPR RI, namun tak kunjung juga disahkan. Mulai periode masa keanggotaan DPR 2004-2009 sampai periode 2019-2024, berbagai “status” pernah disandang oleh RUU ini. ","Kompas.com - 10/09/2024, 11:32 WIB",Megapolitan
"Pengadilan Tinggi Bacakan Putusan Banding, SYL dan KPK Tak Hadir","JAKARTA, KOMPAS.com - Mantan Menteri Pertanian (Mentan), Syahrul Yasin Limpo (SYL) dan tim kuasa hukumnya tidak hadir dalam sidang pembacaan putusan banding di Pengadilan Tinggi (PT) DKI Jakarta, Selasa (10/9/2024).  Hari ini, PT DKI membacakan putusan perkara dugaan pemerasan di lingkungan Kementerian Pertanian (Kementan) yang menjerat SYL.  “Terdakwa hadir atau penasihat hukumnya?” tanya Ketua Majelis Hakim Artha Theresia dalam sidang di PT Jakarta, Senin pagi. Baca juga: Pengadilan Tinggi Jakarta Putuskan Nasib Banding SYL Hari Ini  Panitera pengganti menyampaikan bahwa SYL dan tim hukumnya tidak hadir. Kemudian, hakim Artha mengecek kehadiran tim jaksa penuntut umum (JPU) pada Komisi Pemberantasan Korupsi (KPK).  Sama seperti SYL dan tim hukumnya, tim jaksa Komisi Antirasuah itu juga tidak menghadiri pembacaan putusan banding tersebut.  “Terdakwa dan tim penasihat hukum atau penuntut umum tidak hadir, majelis hakim akan mengucapkan putusan sebagai berikut,” kata Hakim Artha melanjutkan sidang.  Dalam perkara nomor 46/PID.SUS-TPK/2024/PT DKI ini Hakim Artha Theresia sebagai Ketua Majelis dibantu Hakim Subachran Hardi Mulyono, Hakim Teguh Hariyanto, Hakim Anthon R. Saragih dan Hakim Hotma Maya Marbun sebagai anggota Majelis. Baca juga: Kuasa Hukum: Polisi Keliru Tingkatkan Kasus Pertemuan Firli dengan SYL ke Tahap Penyidikan  Di pengadilan tingkat pertama, SYL divonis 10 tahun penjara oleh Pengadilan Tindak Pidana Korupsi (Tipikor) pada Pengadilan Negeri (PN) Jakarta Pusat.  Eks Politikus Partai Nasdem itu dinilai terbukti secara sah dan meyakinkan menurut hukum telah melakukan pemerasan di lingkungan Kementan RI.  ""Menjatuhkan pidana kepada terdakwa Syahrul Yasin Limpo dengan pidana penjara selama 10 tahun dikurangi selama terdakwa berada dalam tahanan,"" kata Ketua Majelis Hakim Rianto Adam Pontoh dalam sidang di Pengadilan Tipikor Jakarta, Kamis (11/7/2024). Selain pidana badan, mantan Gubernur Sulawesi Selatan (Sulsel) itu turut dijatuhi pidana denda sebesar Rp 300 juta subsider empat bulan kurungan. Kemudian, SYL juga dijatuhi pidana uang pengganti sebesar Rp 14.147.144.786 dan 30.000 dollar Amerika Serikat (AS). Baca juga: Polisi Janji Usut Tuntas Kasus Dugaan Korupsi Firli Bahuri dan Perkara Pertemuan dengan SYL  Majelis Hakim menilai, SYL telah melanggar Pasal 12 huruf e Juncto Pasal 18 Undang-Undang RI Nomor 31 Tahun 1999 tentang Pemberantasan Tindak Pidana Korupsi Juncto Pasal 55 Ayat (1) ke-1 Kitab Undang-Undang Hukum Pidana (KUHP) Juncto Pasal 64 Ayat (1) KUHP sebagaimana dakwaan Pertama.  Namun, hukuman Pengadilan Tipikor Jakarta ini lebih rendah dari tuntutan jaksa penuntut umum (JPU) Komisi Pemberantasan Korupsi (KPK) yang meminta majelis hakim menjatuhkan hukuman 12 tahun penjara dan uang pengganti sebesar Rp 44.269.777.204 ditambah 30.000 dollar AS. ","Kompas.com - 10/09/2024, 11:31 WIB",Nasional
"DPR Resmi Tolak 12 Calon Hakim Agung Usulan KY, Berikut Daftarnya","JAKARTA, KOMPAS.com - Dewan Perwakilan Rakyat (DPR) RI menolak 12 calon hakim dan hakim adhoc HAM pada Mahkamah Agung (MA) tahun 2024. Para calon ini merupakan para calon hakim usulan Komisi Yudisial (KY).  Hal ini disahkan DPR RI dalam Rapat Paripurna yang digelar di Gedung MPR/DPR RI, Jakarta, Selasa (10/9/2024). Rapat dipimpin oleh Ketua DPR RI Puan Maharani.  ""Sekarang kami menanyakan kepada sidang dewan yang terhormat apakah laporan Komisi III DPR RI yang memutuskan tidak menyetujui seluruh calon hakim agung dan hakim adhoc HAM pada Mahkamah Agung tahun 2024 tersebut dapat disetujui untuk ditetapkan?"" tanya Puan dalam rapat.  ""Setuju,"" jawab para peserta rapat.  Baca juga: Komisi III DPR RI Tolak Semua Calon Hakim Agung, Anggap KY Lakukan Pelanggaran Seleksi  Sebelum Puan mengesahkan keputusan ini, Wakil Ketua Komisi III DPR RI Pangeran Khairul Saleh memaparkan hasil rapat komisi soal penolakan 12 hakim usulan KY tersebut.  Pangeran menjelaskan para calon hakim tersebut memang sudah memaparkan visi misinya untuk menjadi calon hakim agung dan hakim adhoc HAM. Namun, setelah didalami ada dua hakim yang tidak memenuhi persyaratan.  Dari hasil rapat internal pada 28 Agustus 2024, Komisi III DPR RI sepakat menolak seluruh hakim yang diusulkan KY.  ""Melakukan rapat internal pada tanggal 28 Agustus 2024, dan berdasarkan pendapat serta pandangan dari 9 fraksi yang ada di Konisi III DPR RI menyepakati untuk tidak menyetujui seluruhnya Calon Hakim Agung dan Calon Hakim Adhoc HAM pada MA yang diajukan Komisi Yudisial RI,"" ujar Pangeran.  Baca juga: Komisi III Tolak Calon Hakim Agung, KY: Seleksi Sudah Sesuai Prosedur  Berikut 12 nama calon hakim agung dan hakim ad hoc yang ditolak oleh DPR RI:  A. Calon Hakim Agung Kamar Pidana:   1. Abdul Azis (Hakim Tinggi Pengadilan Tinggi Medan  2. Annas Mustaqim (Hakim Tinggi Badan Pengawasan MA RI)  3. Aviantara (Wakil Ketua Pengadilan Manado)  B. Calon Hakim Agung Kamar Perdata  1. Ennind Hasanuddin (Panitera Muda Perdata MA RI) ","Kompas.com - 10/09/2024, 11:29 WIB",Nasional
"DPR Setujui 5 Calon Anggota BPK 2024-2029, Ini Daftarnya","JAKARTA, KOMPAS.com - Dewan Perwakilan Rakyat (DPR) RI telah menyetujui lima nama calon Anggota Badan Pemeriksa Keuangan (BPK) untuk periode 2024-2029.  Persetujuan itu diambil dalam Rapat Paripurna DPR yang digelar di Gedung DPR, Senayan, Jakarta, pada Selasa (10/9/2024) hari ini.   Ketua DPR Puan Maharani sebagai pimpinan sidang mulanya bertanya kepada para anggota DPR terkait hasil fit and proper test para calon anggota BPK.  Lalu, para anggota DPR berseru ""setuju"" terhadap lima calon anggota BPK yang ditetapkan.   ""Sidang dewan yang kami hormati, perkenankan kami menanyakan kepada sidang dewan yang terhormat, apakah laporan Komisi XI DPR terhadap hasil uji kelayakan fit and proper test calon anggota BPK RI 2024-2029 dapat disetujui?"" tanya Puan.  ""Setuju,"" jawab anggota DPR.  ""Terima kasih,"" jawab Puan sambil mengetuk palu.   Baca juga: Dua Anggota DPR Lolos Jadi Anggota BPK 2024-2029 Berikut daftar lima calon anggota BPK RI 2024-2029 yang telah ditetapkan:  1. Akhsanul Khaq   2. Bobby Adhityo Rizaldi   3. Budi Prijono   4. Daniel Lumban Tobing   5. Fathan Sebelumnya, kelima orang yang terpilih sebagai anggota BPK itu telah menjalani rangkaian fit and proper test. Total, terdapat 74 calon anggota BPK yang mengikuti uji kepatutan dan kelayakan di Komisi XI DPR sejak Senin (2/9/2024) lalu.  ","Kompas.com - 10/09/2024, 11:22 WIB",Nasional
